# lat,long,time(min)
55.729840,12.512636,40
55.727340,12.512636,41
55.724840,12.512636,40
55.722340,12.512636,39
55.719840,12.512636,38
55.717340,12.512636,34
55.714840,12.512636,34
55.712340,12.512636,31
55.709840,12.512636,29
55.707340,12.512636,28
55.704840,12.512636,28
55.702340,12.512636,31
55.699840,12.512636,35
55.697340,12.512636,30
55.694840,12.512636,28
55.692340,12.512636,24
55.689840,12.512636,22
55.687340,12.512636,16
55.684840,12.512636,12
55.682340,12.512636,11
55.679840,12.512636,15
55.677340,12.512636,20
55.674840,12.512636,24
55.672340,12.512636,25
55.669840,12.512636,24
55.667340,12.512636,26
55.664840,12.512636,20
55.662340,12.512636,21
55.659840,12.512636,29
55.657340,12.512636,29
55.654840,12.512636,28
55.652340,12.512636,25
55.649840,12.512636,32
55.647340,12.512636,35
55.644840,12.512636,36
55.642340,12.512636,40
55.639840,12.512636,43
55.637340,12.512636,43
55.612340,12.512636,73
55.609840,12.512636,77
55.607340,12.512636,85
55.864840,12.517636,79
55.862340,12.517636,87
55.859840,12.517636,90
55.857340,12.517636,88
55.854840,12.517636,85
55.852340,12.517636,88
55.849840,12.517636,74
55.847340,12.517636,73
55.844840,12.517636,64
55.842340,12.517636,61
55.839840,12.517636,53
55.837340,12.517636,51
55.834840,12.517636,49
55.832340,12.517636,46
55.829840,12.517636,47
55.827340,12.517636,54
55.824840,12.517636,58
55.822340,12.517636,60
55.819840,12.517636,58
55.817340,12.517636,52
55.814840,12.517636,49
55.812340,12.517636,50
55.809840,12.517636,54
55.807340,12.517636,56
55.804840,12.517636,60
55.802340,12.517636,53
55.799840,12.517636,55
55.797340,12.517636,52
55.794840,12.517636,53
55.792340,12.517636,51
55.789840,12.517636,48
55.787340,12.517636,45
55.784840,12.517636,45
55.782340,12.517636,45
55.779840,12.517636,42
55.777340,12.517636,38
55.774840,12.517636,36
55.772340,12.517636,38
55.769840,12.517636,41
55.767340,12.517636,37
55.764840,12.517636,35
55.762340,12.517636,32
55.759840,12.517636,34
55.757340,12.517636,36
55.754840,12.517636,37
55.752340,12.517636,33
55.749840,12.517636,35
55.747340,12.517636,37
55.744840,12.517636,35
55.742340,12.517636,33
55.739840,12.517636,30
55.737340,12.517636,35
55.734840,12.517636,34
55.732340,12.517636,32
55.729840,12.517636,37
55.727340,12.517636,39
55.724840,12.517636,42
55.722340,12.517636,35
55.719840,12.517636,35
55.717340,12.517636,38
55.714840,12.517636,39
55.712340,12.517636,32
55.709840,12.517636,28
55.707340,12.517636,25
55.704840,12.517636,26
55.702340,12.517636,32
55.699840,12.517636,31
55.697340,12.517636,32
55.694840,12.517636,27
55.692340,12.517636,24
55.689840,12.517636,22
55.687340,12.517636,17
55.684840,12.517636,16
55.682340,12.517636,13
55.679840,12.517636,15
55.677340,12.517636,17
55.674840,12.517636,20
55.672340,12.517636,23
55.669840,12.517636,23
55.667340,12.517636,23
55.664840,12.517636,23
55.662340,12.517636,24
55.659840,12.517636,29
55.657340,12.517636,30
55.654840,12.517636,28
55.652340,12.517636,22
55.649840,12.517636,28
55.647340,12.517636,31
55.644840,12.517636,32
55.642340,12.517636,36
55.639840,12.517636,38
55.637340,12.517636,40
55.857340,12.522636,84
55.854840,12.522636,78
55.852340,12.522636,83
55.849840,12.522636,74
55.847340,12.522636,69
55.844840,12.522636,68
55.842340,12.522636,60
55.839840,12.522636,59
55.837340,12.522636,52
55.834840,12.522636,52
55.832340,12.522636,43
55.829840,12.522636,46
55.827340,12.522636,52
55.824840,12.522636,58
55.822340,12.522636,57
55.819840,12.522636,54
55.817340,12.522636,48
55.814840,12.522636,45
55.812340,12.522636,49
55.809840,12.522636,50
55.807340,12.522636,52
55.804840,12.522636,56
55.802340,12.522636,52
55.799840,12.522636,51
55.797340,12.522636,48
55.794840,12.522636,45
55.792340,12.522636,47
55.789840,12.522636,43
55.787340,12.522636,40
55.784840,12.522636,43
55.782340,12.522636,44
55.779840,12.522636,41
55.777340,12.522636,36
55.774840,12.522636,32
55.772340,12.522636,36
55.769840,12.522636,40
55.767340,12.522636,36
55.764840,12.522636,31
55.762340,12.522636,28
55.759840,12.522636,30
55.757340,12.522636,33
55.754840,12.522636,34
55.752340,12.522636,28
55.749840,12.522636,33
55.747340,12.522636,37
55.744840,12.522636,32
55.742340,12.522636,29
55.739840,12.522636,27
55.737340,12.522636,29
55.734840,12.522636,32
55.732340,12.522636,32
55.729840,12.522636,31
55.727340,12.522636,32
55.724840,12.522636,31
55.722340,12.522636,31
55.719840,12.522636,33
55.717340,12.522636,32
55.714840,12.522636,33
55.712340,12.522636,33
55.709840,12.522636,29
55.707340,12.522636,24
55.704840,12.522636,23
55.702340,12.522636,25
55.699840,12.522636,28
55.697340,12.522636,26
55.694840,12.522636,26
55.692340,12.522636,26
55.689840,12.522636,22
55.687340,12.522636,18
55.684840,12.522636,14
55.682340,12.522636,9
55.679840,12.522636,13
55.677340,12.522636,16
55.674840,12.522636,20
55.672340,12.522636,22
55.669840,12.522636,25
55.667340,12.522636,25
55.664840,12.522636,32
55.662340,12.522636,22
55.659840,12.522636,25
55.657340,12.522636,29
55.654840,12.522636,25
55.652340,12.522636,23
55.649840,12.522636,27
55.647340,12.522636,29
55.644840,12.522636,29
55.642340,12.522636,33
55.639840,12.522636,38
55.864840,12.527636,75
55.857340,12.527636,75
55.854840,12.527636,76
55.852340,12.527636,82
55.849840,12.527636,70
55.847340,12.527636,65
55.844840,12.527636,65
55.842340,12.527636,62
55.839840,12.527636,57
55.837340,12.527636,53
55.834840,12.527636,49
55.832340,12.527636,49
55.829840,12.527636,51
55.827340,12.527636,59
55.824840,12.527636,58
55.822340,12.527636,55
55.819840,12.527636,51
55.817340,12.527636,47
55.814840,12.527636,42
55.812340,12.527636,44
55.809840,12.527636,47
55.807340,12.527636,51
55.804840,12.527636,58
55.802340,12.527636,50
55.799840,12.527636,46
55.797340,12.527636,44
55.794840,12.527636,40
55.792340,12.527636,43
55.789840,12.527636,39
55.787340,12.527636,35
55.784840,12.527636,36
55.782340,12.527636,44
55.779840,12.527636,41
55.777340,12.527636,42
55.774840,12.527636,35
55.772340,12.527636,38
55.769840,12.527636,43
55.767340,12.527636,39
55.764840,12.527636,34
55.762340,12.527636,30
55.759840,12.527636,32
55.757340,12.527636,37
55.754840,12.527636,34
55.752340,12.527636,34
55.749840,12.527636,36
55.747340,12.527636,33
55.744840,12.527636,33
55.742340,12.527636,31
55.739840,12.527636,28
55.737340,12.527636,30
55.734840,12.527636,31
55.732340,12.527636,29
55.729840,12.527636,29
55.727340,12.527636,31
55.724840,12.527636,29
55.722340,12.527636,27
55.719840,12.527636,29
55.717340,12.527636,28
55.714840,12.527636,29
55.712340,12.527636,31
55.709840,12.527636,28
55.707340,12.527636,25
55.704840,12.527636,22
55.702340,12.527636,21
55.699840,12.527636,23
55.697340,12.527636,23
55.694840,12.527636,21
55.692340,12.527636,23
55.689840,12.527636,20
55.687340,12.527636,16
55.684840,12.527636,14
55.682340,12.527636,13
55.679840,12.527636,12
55.677340,12.527636,16
55.674840,12.527636,19
55.672340,12.527636,22
55.669840,12.527636,24
55.667340,12.527636,23
55.664840,12.527636,23
55.662340,12.527636,26
55.659840,12.527636,25
55.657340,12.527636,25
55.654840,12.527636,25
55.652340,12.527636,20
55.649840,12.527636,24
55.647340,12.527636,28
55.644840,12.527636,32
55.639840,12.527636,38
55.637340,12.527636,44
55.864840,12.532636,72
55.862340,12.532636,78
55.859840,12.532636,77
55.857340,12.532636,74
55.854840,12.532636,69
55.852340,12.532636,67
55.849840,12.532636,68
55.847340,12.532636,66
55.844840,12.532636,61
55.842340,12.532636,68
55.839840,12.532636,60
55.837340,12.532636,56
55.834840,12.532636,54
55.832340,12.532636,53
55.829840,12.532636,58
55.827340,12.532636,58
55.824840,12.532636,55
55.822340,12.532636,52
55.819840,12.532636,47
55.817340,12.532636,43
55.814840,12.532636,41
55.812340,12.532636,44
55.809840,12.532636,48
55.807340,12.532636,57
55.804840,12.532636,61
55.802340,12.532636,51
55.799840,12.532636,47
55.797340,12.532636,43
55.794840,12.532636,39
55.792340,12.532636,45
55.789840,12.532636,44
55.787340,12.532636,39
55.784840,12.532636,40
55.782340,12.532636,51
55.779840,12.532636,51
55.777340,12.532636,43
55.774840,12.532636,39
55.772340,12.532636,42
55.769840,12.532636,46
55.767340,12.532636,38
55.764840,12.532636,37
55.762340,12.532636,34
55.759840,12.532636,38
55.757340,12.532636,34
55.754840,12.532636,31
55.752340,12.532636,32
55.749840,12.532636,35
55.747340,12.532636,34
55.744840,12.532636,34
55.742340,12.532636,30
55.739840,12.532636,33
55.737340,12.532636,30
55.734840,12.532636,28
55.732340,12.532636,25
55.729840,12.532636,27
55.727340,12.532636,30
55.724840,12.532636,32
55.722340,12.532636,29
55.719840,12.532636,26
55.717340,12.532636,25
55.714840,12.532636,25
55.712340,12.532636,27
55.709840,12.532636,26
55.707340,12.532636,23
55.704840,12.532636,20
55.702340,12.532636,16
55.699840,12.532636,17
55.697340,12.532636,18
55.694840,12.532636,26
55.692340,12.532636,22
55.689840,12.532636,17
55.687340,12.532636,13
55.684840,12.532636,14
55.682340,12.532636,10
55.679840,12.532636,10
55.677340,12.532636,14
55.674840,12.532636,16
55.672340,12.532636,17
55.669840,12.532636,20
55.667340,12.532636,18
55.664840,12.532636,21
55.662340,12.532636,23
55.659840,12.532636,22
55.657340,12.532636,22
55.654840,12.532636,22
55.652340,12.532636,23
55.649840,12.532636,25
55.647340,12.532636,27
55.644840,12.532636,31
55.642340,12.532636,38
55.639840,12.532636,41
55.637340,12.532636,44
55.634840,12.532636,47
55.864840,12.537636,69
55.862340,12.537636,72
55.859840,12.537636,76
55.857340,12.537636,73
55.854840,12.537636,73
55.852340,12.537636,65
55.849840,12.537636,62
55.847340,12.537636,60
55.844840,12.537636,61
55.842340,12.537636,64
55.839840,12.537636,58
55.837340,12.537636,55
55.834840,12.537636,59
55.832340,12.537636,61
55.829840,12.537636,68
55.827340,12.537636,61
55.824840,12.537636,57
55.822340,12.537636,51
55.819840,12.537636,46
55.817340,12.537636,44
55.814840,12.537636,46
55.812340,12.537636,48
55.809840,12.537636,50
55.807340,12.537636,57
55.804840,12.537636,54
55.802340,12.537636,52
55.799840,12.537636,45
55.797340,12.537636,46
55.794840,12.537636,42
55.792340,12.537636,47
55.789840,12.537636,46
55.787340,12.537636,43
55.784840,12.537636,50
55.782340,12.537636,52
55.779840,12.537636,49
55.777340,12.537636,46
55.774840,12.537636,43
55.772340,12.537636,48
55.769840,12.537636,44
55.767340,12.537636,44
55.764840,12.537636,39
55.762340,12.537636,36
55.759840,12.537636,36
55.757340,12.537636,31
55.754840,12.537636,28
55.752340,12.537636,28
55.749840,12.537636,31
55.747340,12.537636,35
55.744840,12.537636,36
55.742340,12.537636,34
55.739840,12.537636,28
55.737340,12.537636,25
55.734840,12.537636,29
55.732340,12.537636,24
55.729840,12.537636,26
55.727340,12.537636,29
55.724840,12.537636,28
55.722340,12.537636,26
55.719840,12.537636,24
55.717340,12.537636,26
55.714840,12.537636,29
55.712340,12.537636,22
55.709840,12.537636,22
55.707340,12.537636,21
55.704840,12.537636,17
55.702340,12.537636,13
55.699840,12.537636,15
55.697340,12.537636,18
55.694840,12.537636,20
55.692340,12.537636,16
55.689840,12.537636,20
55.687340,12.537636,19
55.684840,12.537636,14
55.682340,12.537636,12
55.679840,12.537636,13
55.677340,12.537636,16
55.674840,12.537636,13
55.672340,12.537636,13
55.669840,12.537636,16
55.667340,12.537636,15
55.664840,12.537636,17
55.662340,12.537636,18
55.659840,12.537636,21
55.657340,12.537636,22
55.654840,12.537636,17
55.652340,12.537636,21
55.649840,12.537636,25
55.647340,12.537636,31
55.644840,12.537636,35
55.642340,12.537636,34
55.639840,12.537636,39
55.637340,12.537636,41
55.632340,12.537636,42
55.864840,12.542636,63
55.862340,12.542636,63
55.859840,12.542636,53
55.857340,12.542636,52
55.854840,12.542636,51
55.852340,12.542636,51
55.849840,12.542636,48
55.847340,12.542636,61
55.844840,12.542636,65
55.842340,12.542636,64
55.839840,12.542636,57
55.837340,12.542636,57
55.834840,12.542636,62
55.832340,12.542636,64
55.829840,12.542636,57
55.827340,12.542636,54
55.824840,12.542636,54
55.822340,12.542636,46
55.819840,12.542636,42
55.817340,12.542636,41
55.814840,12.542636,44
55.812340,12.542636,47
55.809840,12.542636,53
55.807340,12.542636,56
55.804840,12.542636,58
55.802340,12.542636,55
55.799840,12.542636,52
55.797340,12.542636,50
55.794840,12.542636,47
55.792340,12.542636,50
55.789840,12.542636,51
55.787340,12.542636,47
55.784840,12.542636,52
55.782340,12.542636,53
55.779840,12.542636,53
55.777340,12.542636,49
55.774840,12.542636,47
55.772340,12.542636,46
55.769840,12.542636,51
55.767340,12.542636,47
55.764840,12.542636,43
55.762340,12.542636,39
55.759840,12.542636,36
55.757340,12.542636,32
55.754840,12.542636,27
55.752340,12.542636,25
55.749840,12.542636,29
55.747340,12.542636,34
55.744840,12.542636,37
55.742340,12.542636,33
55.739840,12.542636,30
55.737340,12.542636,28
55.734840,12.542636,27
55.732340,12.542636,28
55.729840,12.542636,30
55.727340,12.542636,28
55.724840,12.542636,29
55.722340,12.542636,25
55.719840,12.542636,22
55.717340,12.542636,30
55.714840,12.542636,29
55.712340,12.542636,24
55.709840,12.542636,23
55.707340,12.542636,19
55.704840,12.542636,20
55.702340,12.542636,16
55.699840,12.542636,15
55.697340,12.542636,19
55.694840,12.542636,22
55.692340,12.542636,19
55.689840,12.542636,15
55.687340,12.542636,17
55.684840,12.542636,15
55.682340,12.542636,15
55.679840,12.542636,17
55.677340,12.542636,15
55.674840,12.542636,13
55.672340,12.542636,13
55.669840,12.542636,13
55.667340,12.542636,11
55.664840,12.542636,12
55.662340,12.542636,16
55.659840,12.542636,20
55.657340,12.542636,24
55.654840,12.542636,23
55.652340,12.542636,26
55.649840,12.542636,26
55.647340,12.542636,29
55.644840,12.542636,27
55.639840,12.542636,38
55.637340,12.542636,40
55.634840,12.542636,37
55.632340,12.542636,41
55.629840,12.542636,44
55.864840,12.547636,57
55.862340,12.547636,52
55.859840,12.547636,49
55.857340,12.547636,47
55.854840,12.547636,47
55.852340,12.547636,50
55.849840,12.547636,45
55.847340,12.547636,46
55.844840,12.547636,55
55.842340,12.547636,63
55.839840,12.547636,60
55.837340,12.547636,65
55.834840,12.547636,62
55.832340,12.547636,63
55.829840,12.547636,68
55.827340,12.547636,51
55.824840,12.547636,47
55.822340,12.547636,45
55.819840,12.547636,42
55.817340,12.547636,43
55.814840,12.547636,47
55.812340,12.547636,47
55.809840,12.547636,53
55.807340,12.547636,62
55.804840,12.547636,60
55.802340,12.547636,56
55.799840,12.547636,54
55.797340,12.547636,54
55.794840,12.547636,57
55.792340,12.547636,55
55.789840,12.547636,52
55.787340,12.547636,51
55.784840,12.547636,52
55.782340,12.547636,55
55.779840,12.547636,52
55.777340,12.547636,49
55.774840,12.547636,48
55.772340,12.547636,42
55.769840,12.547636,44
55.767340,12.547636,50
55.764840,12.547636,43
55.762340,12.547636,41
55.759840,12.547636,35
55.757340,12.547636,33
55.754840,12.547636,32
55.752340,12.547636,29
55.749840,12.547636,31
55.747340,12.547636,34
55.744840,12.547636,30
55.742340,12.547636,30
55.739840,12.547636,33
55.737340,12.547636,30
55.734840,12.547636,34
55.732340,12.547636,31
55.729840,12.547636,27
55.727340,12.547636,24
55.724840,12.547636,25
55.722340,12.547636,27
55.719840,12.547636,27
55.717340,12.547636,28
55.714840,12.547636,26
55.712340,12.547636,26
55.709840,12.547636,25
55.707340,12.547636,17
55.704840,12.547636,14
55.702340,12.547636,12
55.699840,12.547636,17
55.697340,12.547636,21
55.694840,12.547636,16
55.692340,12.547636,18
55.689840,12.547636,19
55.687340,12.547636,17
55.684840,12.547636,13
55.682340,12.547636,10
55.679840,12.547636,12
55.677340,12.547636,15
55.674840,12.547636,17
55.672340,12.547636,17
55.669840,12.547636,12
55.667340,12.547636,9
55.664840,12.547636,13
55.662340,12.547636,25
55.659840,12.547636,31
55.657340,12.547636,22
55.654840,12.547636,25
55.652340,12.547636,25
55.649840,12.547636,29
55.647340,12.547636,33
55.644840,12.547636,29
55.642340,12.547636,27
55.637340,12.547636,32
55.634840,12.547636,36
55.632340,12.547636,40
55.629840,12.547636,43
55.864840,12.552636,53
55.862340,12.552636,58
55.859840,12.552636,45
55.857340,12.552636,43
55.854840,12.552636,43
55.852340,12.552636,40
55.849840,12.552636,41
55.847340,12.552636,46
55.844840,12.552636,47
55.842340,12.552636,50
55.839840,12.552636,65
55.837340,12.552636,66
55.834840,12.552636,70
55.832340,12.552636,69
55.829840,12.552636,48
55.827340,12.552636,46
55.824840,12.552636,44
55.822340,12.552636,43
55.819840,12.552636,40
55.817340,12.552636,47
55.814840,12.552636,49
55.812340,12.552636,51
55.809840,12.552636,54
55.807340,12.552636,59
55.804840,12.552636,68
55.802340,12.552636,65
55.799840,12.552636,57
55.797340,12.552636,58
55.794840,12.552636,60
55.792340,12.552636,63
55.789840,12.552636,59
55.787340,12.552636,59
55.784840,12.552636,60
55.782340,12.552636,57
55.779840,12.552636,54
55.777340,12.552636,52
55.774840,12.552636,44
55.772340,12.552636,39
55.769840,12.552636,41
55.767340,12.552636,43
55.764840,12.552636,48
55.762340,12.552636,45
55.759840,12.552636,41
55.757340,12.552636,36
55.754840,12.552636,36
55.752340,12.552636,33
55.749840,12.552636,32
55.747340,12.552636,29
55.744840,12.552636,27
55.742340,12.552636,25
55.739840,12.552636,31
55.737340,12.552636,32
55.734840,12.552636,33
55.732340,12.552636,30
55.729840,12.552636,27
55.727340,12.552636,23
55.724840,12.552636,24
55.722340,12.552636,25
55.719840,12.552636,25
55.717340,12.552636,24
55.714840,12.552636,23
55.712340,12.552636,24
55.709840,12.552636,22
55.707340,12.552636,22
55.704840,12.552636,17
55.702340,12.552636,15
55.699840,12.552636,17
55.697340,12.552636,20
55.694840,12.552636,20
55.692340,12.552636,19
55.689840,12.552636,22
55.687340,12.552636,15
55.684840,12.552636,11
55.682340,12.552636,7
55.679840,12.552636,9
55.677340,12.552636,13
55.674840,12.552636,23
55.672340,12.552636,17
55.669840,12.552636,15
55.667340,12.552636,14
55.664840,12.552636,17
55.662340,12.552636,22
55.659840,12.552636,24
55.657340,12.552636,23
55.654840,12.552636,26
55.652340,12.552636,31
55.649840,12.552636,26
55.644840,12.552636,31
55.639840,12.552636,27
55.637340,12.552636,32
55.629840,12.552636,46
55.622340,12.552636,48
55.619840,12.552636,45
55.617340,12.552636,43
55.614840,12.552636,58
55.864840,12.557636,50
55.862340,12.557636,47
55.859840,12.557636,41
55.857340,12.557636,39
55.854840,12.557636,36
55.852340,12.557636,37
55.849840,12.557636,37
55.847340,12.557636,40
55.844840,12.557636,43
55.842340,12.557636,46
55.839840,12.557636,50
55.837340,12.557636,59
55.834840,12.557636,59
55.832340,12.557636,49
55.829840,12.557636,51
55.827340,12.557636,42
55.824840,12.557636,40
55.822340,12.557636,40
55.819840,12.557636,37
55.817340,12.557636,42
55.814840,12.557636,48
55.812340,12.557636,54
55.809840,12.557636,58
55.807340,12.557636,63
55.804840,12.557636,58
55.802340,12.557636,69
55.799840,12.557636,67
55.797340,12.557636,67
55.794840,12.557636,68
55.792340,12.557636,70
55.789840,12.557636,73
55.787340,12.557636,63
55.784840,12.557636,67
55.782340,12.557636,52
55.779840,12.557636,51
55.777340,12.557636,45
55.774840,12.557636,42
55.772340,12.557636,38
55.769840,12.557636,44
55.767340,12.557636,41
55.764840,12.557636,46
55.762340,12.557636,42
55.759840,12.557636,39
55.757340,12.557636,36
55.754840,12.557636,35
55.752340,12.557636,35
55.749840,12.557636,33
55.747340,12.557636,28
55.744840,12.557636,24
55.742340,12.557636,23
55.739840,12.557636,26
55.737340,12.557636,31
55.734840,12.557636,27
55.732340,12.557636,26
55.729840,12.557636,27
55.727340,12.557636,30
55.724840,12.557636,29
55.722340,12.557636,34
55.719840,12.557636,24
55.717340,12.557636,20
55.714840,12.557636,18
55.712340,12.557636,20
55.709840,12.557636,17
55.707340,12.557636,15
55.704840,12.557636,16
55.702340,12.557636,16
55.699840,12.557636,23
55.697340,12.557636,22
55.694840,12.557636,25
55.692340,12.557636,20
55.689840,12.557636,15
55.687340,12.557636,16
55.684840,12.557636,13
55.682340,12.557636,13
55.679840,12.557636,11
55.677340,12.557636,15
55.674840,12.557636,14
55.672340,12.557636,12
55.669840,12.557636,12
55.667340,12.557636,15
55.664840,12.557636,16
55.662340,12.557636,21
55.659840,12.557636,21
55.657340,12.557636,24
55.654840,12.557636,27
55.652340,12.557636,32
55.644840,12.557636,35
55.642340,12.557636,27
55.639840,12.557636,27
55.637340,12.557636,35
55.634840,12.557636,37
55.629840,12.557636,49
55.627340,12.557636,35
55.624840,12.557636,35
55.622340,12.557636,40
55.619840,12.557636,32
55.617340,12.557636,33
55.614840,12.557636,33
55.612340,12.557636,33
55.609840,12.557636,57
55.589840,12.557636,63
55.587340,12.557636,61
55.584840,12.557636,62
55.582340,12.557636,55
55.579840,12.557636,54
55.577340,12.557636,54
55.574840,12.557636,60
55.859840,12.562636,41
55.857340,12.562636,36
55.854840,12.562636,32
55.852340,12.562636,30
55.849840,12.562636,34
55.847340,12.562636,37
55.844840,12.562636,41
55.842340,12.562636,44
55.839840,12.562636,62
55.837340,12.562636,55
55.834840,12.562636,46
55.832340,12.562636,46
55.829840,12.562636,47
55.827340,12.562636,37
55.824840,12.562636,36
55.822340,12.562636,33
55.819840,12.562636,36
55.817340,12.562636,39
55.814840,12.562636,42
55.812340,12.562636,46
55.809840,12.562636,54
55.807340,12.562636,64
55.804840,12.562636,63
55.802340,12.562636,60
55.799840,12.562636,58
55.797340,12.562636,71
55.794840,12.562636,72
55.792340,12.562636,85
55.789840,12.562636,71
55.787340,12.562636,70
55.784840,12.562636,68
55.782340,12.562636,54
55.779840,12.562636,55
55.777340,12.562636,54
55.774840,12.562636,44
55.772340,12.562636,42
55.769840,12.562636,37
55.767340,12.562636,39
55.764840,12.562636,47
55.762340,12.562636,43
55.759840,12.562636,39
55.757340,12.562636,35
55.754840,12.562636,32
55.752340,12.562636,32
55.749840,12.562636,31
55.747340,12.562636,32
55.744840,12.562636,28
55.742340,12.562636,27
55.739840,12.562636,29
55.737340,12.562636,35
55.734840,12.562636,24
55.732340,12.562636,23
55.729840,12.562636,23
55.727340,12.562636,26
55.724840,12.562636,29
55.722340,12.562636,31
55.719840,12.562636,25
55.717340,12.562636,32
55.714840,12.562636,22
55.712340,12.562636,19
55.709840,12.562636,15
55.707340,12.562636,10
55.704840,12.562636,11
55.702340,12.562636,15
55.699840,12.562636,18
55.697340,12.562636,18
55.694840,12.562636,16
55.692340,12.562636,19
55.689840,12.562636,19
55.687340,12.562636,12
55.684840,12.562636,11
55.682340,12.562636,12
55.679840,12.562636,14
55.677340,12.562636,12
55.674840,12.562636,9
55.672340,12.562636,7
55.669840,12.562636,11
55.667340,12.562636,14
55.664840,12.562636,18
55.662340,12.562636,23
55.659840,12.562636,23
55.652340,12.562636,27
55.649840,12.562636,30
55.647340,12.562636,29
55.644840,12.562636,31
55.642340,12.562636,60
55.639840,12.562636,32
55.637340,12.562636,34
55.634840,12.562636,36
55.632340,12.562636,38
55.629840,12.562636,52
55.627340,12.562636,31
55.624840,12.562636,31
55.622340,12.562636,32
55.619840,12.562636,33
55.617340,12.562636,30
55.614840,12.562636,29
55.612340,12.562636,29
55.609840,12.562636,34
55.607340,12.562636,55
55.604840,12.562636,60
55.602340,12.562636,70
55.599840,12.562636,61
55.597340,12.562636,56
55.594840,12.562636,52
55.592340,12.562636,52
55.589840,12.562636,51
55.587340,12.562636,52
55.584840,12.562636,58
55.582340,12.562636,57
55.579840,12.562636,48
55.577340,12.562636,51
55.574840,12.562636,53
55.572340,12.562636,60
55.569840,12.562636,60
55.567340,12.562636,55
55.564840,12.562636,50
55.562340,12.562636,47
55.854840,12.567636,33
55.852340,12.567636,34
55.849840,12.567636,36
55.847340,12.567636,39
55.844840,12.567636,47
55.842340,12.567636,50
55.839840,12.567636,52
55.837340,12.567636,50
55.834840,12.567636,42
55.832340,12.567636,43
55.829840,12.567636,37
55.827340,12.567636,34
55.824840,12.567636,31
55.822340,12.567636,29
55.819840,12.567636,33
55.817340,12.567636,39
55.814840,12.567636,46
55.812340,12.567636,48
55.809840,12.567636,58
55.807340,12.567636,63
55.804840,12.567636,64
55.802340,12.567636,57
55.799840,12.567636,56
55.797340,12.567636,59
55.794840,12.567636,58
55.792340,12.567636,59
55.784840,12.567636,58
55.782340,12.567636,43
55.779840,12.567636,37
55.777340,12.567636,37
55.774840,12.567636,39
55.772340,12.567636,43
55.769840,12.567636,42
55.767340,12.567636,39
55.764840,12.567636,40
55.762340,12.567636,41
55.759840,12.567636,35
55.757340,12.567636,32
55.754840,12.567636,29
55.752340,12.567636,26
55.749840,12.567636,29
55.747340,12.567636,31
55.744840,12.567636,29
55.742340,12.567636,28
55.739840,12.567636,28
55.737340,12.567636,26
55.734840,12.567636,22
55.732340,12.567636,18
55.729840,12.567636,18
55.727340,12.567636,24
55.724840,12.567636,27
55.722340,12.567636,35
55.719840,12.567636,28
55.717340,12.567636,28
55.714840,12.567636,23
55.712340,12.567636,18
55.709840,12.567636,16
55.707340,12.567636,12
55.704840,12.567636,13
55.702340,12.567636,16
55.699840,12.567636,16
55.697340,12.567636,14
55.694840,12.567636,14
55.692340,12.567636,16
55.689840,12.567636,16
55.687340,12.567636,10
55.684840,12.567636,6
55.682340,12.567636,7
55.679840,12.567636,10
55.677340,12.567636,6
55.674840,12.567636,8
55.672340,12.567636,10
55.669840,12.567636,13
55.667340,12.567636,14
55.659840,12.567636,23
55.657340,12.567636,19
55.654840,12.567636,22
55.652340,12.567636,22
55.649840,12.567636,26
55.647340,12.567636,23
55.644840,12.567636,24
55.642340,12.567636,27
55.639840,12.567636,29
55.637340,12.567636,30
55.634840,12.567636,29
55.632340,12.567636,32
55.629840,12.567636,34
55.627340,12.567636,30
55.624840,12.567636,26
55.622340,12.567636,25
55.619840,12.567636,20
55.617340,12.567636,24
55.614840,12.567636,27
55.612340,12.567636,29
55.609840,12.567636,32
55.607340,12.567636,35
55.604840,12.567636,53
55.602340,12.567636,60
55.599840,12.567636,61
55.597340,12.567636,60
55.594840,12.567636,49
55.592340,12.567636,49
55.589840,12.567636,47
55.587340,12.567636,50
55.584840,12.567636,53
55.582340,12.567636,49
55.579840,12.567636,45
55.577340,12.567636,49
55.574840,12.567636,55
55.572340,12.567636,65
55.569840,12.567636,61
55.567340,12.567636,58
55.564840,12.567636,45
55.562340,12.567636,44
55.559840,12.567636,44
55.844840,12.572636,45
55.842340,12.572636,47
55.839840,12.572636,49
55.837340,12.572636,48
55.834840,12.572636,48
55.832340,12.572636,41
55.829840,12.572636,36
55.827340,12.572636,33
55.824840,12.572636,31
55.822340,12.572636,30
55.819840,12.572636,33
55.817340,12.572636,36
55.814840,12.572636,40
55.812340,12.572636,43
55.809840,12.572636,58
55.807340,12.572636,56
55.804840,12.572636,51
55.802340,12.572636,52
55.799840,12.572636,56
55.797340,12.572636,58
55.794840,12.572636,53
55.792340,12.572636,58
55.789840,12.572636,60
55.787340,12.572636,40
55.784840,12.572636,39
55.782340,12.572636,37
55.779840,12.572636,34
55.777340,12.572636,33
55.774840,12.572636,34
55.772340,12.572636,38
55.769840,12.572636,39
55.767340,12.572636,36
55.764840,12.572636,35
55.762340,12.572636,35
55.759840,12.572636,36
55.757340,12.572636,33
55.754840,12.572636,27
55.752340,12.572636,23
55.749840,12.572636,29
55.747340,12.572636,31
55.744840,12.572636,33
55.742340,12.572636,32
55.739840,12.572636,32
55.737340,12.572636,36
55.734840,12.572636,24
55.732340,12.572636,24
